gene	individual	TPM	tissue	sex	path
_scaffold_1_002028.1	indv_1	72.2037689216243	leaves	male	ptgs
_scaffold_1_002029.1	indv_1	27.6555778080827	leaves	male	ptgs
_scaffold_1_002118.1	indv_1	59.07456287294	leaves	male	ptgs
_scaffold_1_002030.1	indv_1	97.5487653594189	leaves	male	ptgs
_scaffold_1_002113.1	indv_1	0	leaves	male	ptgs
_scaffold_1_002033.1	indv_1	13.4424741836071	leaves	male	ptgs
_scaffold_1_002034.1	indv_1	141.987647356488	leaves	male	ptgs
_scaffold_1_002111.1	indv_1	112.326561053585	leaves	male	ptgs
_scaffold_1_002110.1	indv_1	134.980268346173	leaves	male	ptgs
_scaffold_1_002035.1	indv_1	24.0745350406258	leaves	male	ptgs
_scaffold_1_002108.1	indv_1	24.9543353245025	leaves	male	ptgs
_scaffold_1_002100.1	indv_1	37.1378548322661	leaves	male	ptgs
_scaffold_1_002090.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_1_002087.1	indv_1	146.393938144614	leaves	male	ptgs
_scaffold_1_002084.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_1_002083.1	indv_1	24.9543353245025	leaves	male	ptgs
_scaffold_1_002082.1	indv_1	97.5487653594189	leaves	male	ptgs
_scaffold_1_002075.1	indv_1	75.3055029285624	leaves	male	ptgs
_scaffold_1_002045.1	indv_1	5.28589368942664	leaves	male	ptgs
_scaffold_1_002069.1	indv_1	0	leaves	male	ptgs
_scaffold_1_002047.1	indv_1	23.8452537545246	leaves	male	ptgs
_scaffold_1_002068.1	indv_1	0	leaves	male	ptgs
_scaffold_1_002067.1	indv_1	146.323148039128	leaves	male	ptgs
_scaffold_13_000001.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000002.1	indv_1	101.546665579067	leaves	male	ptgs
_scaffold_13_000007.1	indv_1	24.7426897558876	leaves	male	ptgs
_scaffold_13_000461.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000012.1	indv_1	58.4746100473828	leaves	male	ptgs
_scaffold_13_000460.1	indv_1	92.671327091448	leaves	male	ptgs
_scaffold_13_000459.1	indv_1	64.2635447469145	leaves	male	ptgs
_scaffold_13_000458.1	indv_1	83.7137241185398	leaves	male	ptgs
_scaffold_13_000457.1	indv_1	229.302941948764	leaves	male	ptgs
_scaffold_13_000013.1	indv_1	49.0552332517615	leaves	male	ptgs
_scaffold_13_000451.1	indv_1	55.2298156814357	leaves	male	ptgs
_scaffold_13_000014.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000450.1	indv_1	53.4538437486115	leaves	male	ptgs
_scaffold_13_000449.1	indv_1	50.976004120113	leaves	male	ptgs
_scaffold_13_000026.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000440.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000438.1	indv_1	28.8063468175465	leaves	male	ptgs
_scaffold_13_000437.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000433.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000425.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000035.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000037.1	indv_1	201.93506100104	leaves	male	ptgs
_scaffold_13_000038.1	indv_1	74.8630059735075	leaves	male	ptgs
_scaffold_13_000039.1	indv_1	56.5859049057567	leaves	male	ptgs
_scaffold_13_000423.1	indv_1	38.6253697180729	leaves	male	ptgs
_scaffold_13_000422.1	indv_1	24.3871913398547	leaves	male	ptgs
_scaffold_13_000419.1	indv_1	17.969509408314	leaves	male	ptgs
_scaffold_13_000044.1	indv_1	97.5487653594189	leaves	male	ptgs
_scaffold_13_000045.1	indv_1	7.94001578506898	leaves	male	ptgs
_scaffold_13_000046.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000417.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000414.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000053.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000411.1	indv_1	91.4519675244552	leaves	male	ptgs
_scaffold_13_000410.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000056.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000408.1	indv_1	72.5836784901837	leaves	male	ptgs
_scaffold_13_000407.1	indv_1	64.0163772671187	leaves	male	ptgs
_scaffold_13_000406.1	indv_1	56.2781338612032	leaves	male	ptgs
_scaffold_13_000405.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000402.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000401.1	indv_1	13.1660910301056	leaves	male	ptgs
_scaffold_13_000400.1	indv_1	83.514626946861	leaves	male	ptgs
_scaffold_13_000394.1	indv_1	121.935956699274	leaves	male	ptgs
_scaffold_13_000062.1	indv_1	158.120561900286	leaves	male	ptgs
_scaffold_13_000064.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000065.1	indv_1	73.5528123833052	leaves	male	ptgs
_scaffold_13_000067.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000068.1	indv_1	39.2333567254999	leaves	male	ptgs
_scaffold_13_000069.1	indv_1	142.920284131242	leaves	male	ptgs
_scaffold_13_000070.1	indv_1	45.0632883453837	leaves	male	ptgs
_scaffold_13_000071.1	indv_1	146.323148039128	leaves	male	ptgs
_scaffold_13_000381.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000082.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000379.1	indv_1	44.12920337688	leaves	male	ptgs
_scaffold_13_000084.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000375.1	indv_1	5.94809544874506	leaves	male	ptgs
_scaffold_13_000367.1	indv_1	46.4574996367749	leaves	male	ptgs
_scaffold_13_000364.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000089.1	indv_1	46.9319086225536	leaves	male	ptgs
_scaffold_13_000092.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000093.1	indv_1	29.354952538714	leaves	male	ptgs
_scaffold_13_000351.1	indv_1	71.4601420656208	leaves	male	ptgs
_scaffold_13_000350.1	indv_1	76.8684271032221	leaves	male	ptgs
_scaffold_13_000095.1	indv_1	97.5487653594189	leaves	male	ptgs
_scaffold_13_000347.1	indv_1	47.3184309579271	leaves	male	ptgs
_scaffold_13_000346.1	indv_1	292.646296078257	leaves	male	ptgs
_scaffold_13_000345.1	indv_1	80.0734517789882	leaves	male	ptgs
_scaffold_13_000104.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000120.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000288.1	indv_1	165.082525992863	leaves	male	ptgs
_scaffold_13_000287.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000121.1	indv_1	24.3871913398547	leaves	male	ptgs
_scaffold_13_000122.1	indv_1	104.666057252595	leaves	male	ptgs
_scaffold_13_000124.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000126.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000130.1	indv_1	71.4601420656208	leaves	male	ptgs
_scaffold_13_000285.1	indv_1	7.10620145002389	leaves	male	ptgs
_chr6_002689.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000131.1	indv_1	86.7100136528168	leaves	male	ptgs
_scaffold_13_000283.1	indv_1	146.323148039128	leaves	male	ptgs
_scaffold_13_000282.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000133.1	indv_1	323.436828160978	leaves	male	ptgs
_scaffold_13_000136.1	indv_1	65.2036484244537	leaves	male	ptgs
_scaffold_13_000143.1	indv_1	15.7578774811369	leaves	male	ptgs
_scaffold_13_000278.1	indv_1	66.30267645523	leaves	male	ptgs
_scaffold_13_000277.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000154.1	indv_1	56.2781338612032	leaves	male	ptgs
_scaffold_13_000267.1	indv_1	38.0378833476979	leaves	male	ptgs
_scaffold_13_000266.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000265.1	indv_1	153.128875854902	leaves	male	ptgs
_scaffold_13_000264.1	indv_1	28.1104266589165	leaves	male	ptgs
_scaffold_13_000157.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000261.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000260.1	indv_1	79.6327986045314	leaves	male	ptgs
_scaffold_13_000256.1	indv_1	34.9048899745788	leaves	male	ptgs
_scaffold_13_000255.1	indv_1	52.089146551146	leaves	male	ptgs
_scaffold_13_000162.1	indv_1	15.7578774811369	leaves	male	ptgs
_scaffold_13_000163.1	indv_1	21.8987024276247	leaves	male	ptgs
_scaffold_13_000254.1	indv_1	16.7661940461501	leaves	male	ptgs
_scaffold_13_000252.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000250.1	indv_1	76.9748439381597	leaves	male	ptgs
_scaffold_13_000172.1	indv_1	112.951201995117	leaves	male	ptgs
_scaffold_13_000173.1	indv_1	154.990051577678	leaves	male	ptgs
_scaffold_13_000174.1	indv_1	21.12611342813	leaves	male	ptgs
_scaffold_13_000177.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000179.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000237.1	indv_1	16.2581275599032	leaves	male	ptgs
_scaffold_13_000235.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000185.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_13_000187.1	indv_1	100.246922699148	leaves	male	ptgs
_scaffold_13_000222.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000221.1	indv_1	31.5157549622738	leaves	male	ptgs
_scaffold_13_000220.1	indv_1	107.303641895361	leaves	male	ptgs
_scaffold_13_000219.1	indv_1	7.71065608539524	leaves	male	ptgs
_scaffold_13_000200.1	indv_1	243.871913398547	leaves	male	ptgs
_scaffold_13_000215.1	indv_1	146.323148039128	leaves	male	ptgs
_scaffold_13_000212.1	indv_1	31.1354278475954	leaves	male	ptgs
_scaffold_13_000201.1	indv_1	0	leaves	male	ptgs
_scaffold_13_000207.1	indv_1	7.94841791817488	leaves	male	ptgs
_scaffold_13_000206.1	indv_1	99.0729648181598	leaves	male	ptgs
_scaffold_16_000189.1	indv_1	36.3036598354656	leaves	male	ptgs
_scaffold_16_000005.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000009.1	indv_1	34.2851147881023	leaves	male	ptgs
_scaffold_16_000010.1	indv_1	87.8713084785242	leaves	male	ptgs
_scaffold_16_000011.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000186.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000184.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000182.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000020.1	indv_1	15.0626770040279	leaves	male	ptgs
_scaffold_16_000179.1	indv_1	100.597164276901	leaves	male	ptgs
_scaffold_16_000173.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000025.1	indv_1	20.05675549446	leaves	male	ptgs
_scaffold_16_000026.1	indv_1	98.3108650887894	leaves	male	ptgs
_scaffold_16_000033.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000170.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000169.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_16_000034.1	indv_1	26.5673352642076	leaves	male	ptgs
_scaffold_16_000036.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000160.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000039.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000154.1	indv_1	25.8562992518942	leaves	male	ptgs
_scaffold_16_000046.1	indv_1	54.8711805146731	leaves	male	ptgs
_scaffold_16_000047.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000048.1	indv_1	167.51021019864	leaves	male	ptgs
_scaffold_16_000152.1	indv_1	102.204501887937	leaves	male	ptgs
_scaffold_16_000147.1	indv_1	24.3871913398547	leaves	male	ptgs
_scaffold_16_000051.1	indv_1	16.0040943167797	leaves	male	ptgs
_scaffold_16_000143.1	indv_1	35.7300710328104	leaves	male	ptgs
_scaffold_16_000059.1	indv_1	89.0662640238173	leaves	male	ptgs
_scaffold_16_000138.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000136.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000066.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000134.1	indv_1	24.3871913398547	leaves	male	ptgs
_scaffold_16_000133.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_16_000131.1	indv_1	14.6991290267618	leaves	male	ptgs
_scaffold_16_000130.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000127.1	indv_1	137.821191425234	leaves	male	ptgs
_scaffold_16_000124.1	indv_1	11.9100236776035	leaves	male	ptgs
_scaffold_16_000119.1	indv_1	58.6842742797866	leaves	male	ptgs
_scaffold_16_000118.1	indv_1	42.0798595668082	leaves	male	ptgs
_scaffold_16_000117.1	indv_1	183.264692317252	leaves	male	ptgs
_scaffold_16_000074.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000113.1	indv_1	34.2879741487701	leaves	male	ptgs
_scaffold_16_000110.1	indv_1	172.324822429357	leaves	male	ptgs
_scaffold_16_000081.1	indv_1	12.3811894494647	leaves	male	ptgs
_scaffold_16_000105.1	indv_1	29.354952538714	leaves	male	ptgs
_scaffold_16_000085.1	indv_1	35.919119027693	leaves	male	ptgs
_scaffold_16_000103.1	indv_1	12.1475821013616	leaves	male	ptgs
_scaffold_16_000102.1	indv_1	47.1116196338103	leaves	male	ptgs
_scaffold_16_000101.1	indv_1	146.323148039128	leaves	male	ptgs
_scaffold_16_000100.1	indv_1	243.871913398547	leaves	male	ptgs
_scaffold_16_000099.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000097.1	indv_1	50.6946339663122	leaves	male	ptgs
_scaffold_16_000096.1	indv_1	33.0165051985726	leaves	male	ptgs
_scaffold_16_000095.1	indv_1	36.8544587330473	leaves	male	ptgs
_scaffold_16_000094.1	indv_1	32.5162551198063	leaves	male	ptgs
_scaffold_16_000093.1	indv_1	0	leaves	male	ptgs
_scaffold_16_000092.1	indv_1	24.2569178818427	leaves	male	ptgs
_scaffold_16_000088.1	indv_1	4.23248775319793	leaves	male	ptgs
_scaffold_41_000003.1	indv_1	41.0070336815356	leaves	male	ptgs
_scaffold_41_000132.1	indv_1	163.366150722613	leaves	male	ptgs
_scaffold_41_000004.1	indv_1	54.1937585330105	leaves	male	ptgs
_scaffold_41_000009.1	indv_1	48.7743826797095	leaves	male	ptgs
_scaffold_41_000011.1	indv_1	42.6775848447458	leaves	male	ptgs
_scaffold_41_000130.1	indv_1	220.11003465715	leaves	male	ptgs
_scaffold_41_000013.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000017.1	indv_1	114.968187745029	leaves	male	ptgs
_scaffold_41_000123.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000122.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000024.1	indv_1	61.6687597099775	leaves	male	ptgs
_scaffold_41_000114.1	indv_1	61.316366797349	leaves	male	ptgs
_scaffold_41_000025.1	indv_1	23.8200473552069	leaves	male	ptgs
_scaffold_41_000113.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000111.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000110.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000108.1	indv_1	123.700819230447	leaves	male	ptgs
_scaffold_41_000107.1	indv_1	32.0081886335593	leaves	male	ptgs
_scaffold_41_000106.1	indv_1	24.3871913398547	leaves	male	ptgs
_scaffold_41_000029.1	indv_1	127.00437899581	leaves	male	ptgs
_scaffold_41_000030.1	indv_1	21.2981471034731	leaves	male	ptgs
_scaffold_41_000032.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000035.1	indv_1	17.0323241103747	leaves	male	ptgs
_scaffold_41_000104.1	indv_1	189.951609610428	leaves	male	ptgs
_scaffold_41_000103.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000100.1	indv_1	113.544665055453	leaves	male	ptgs
_scaffold_41_000098.1	indv_1	292.646296078257	leaves	male	ptgs
_scaffold_41_000097.1	indv_1	22.6498452549574	leaves	male	ptgs
_scaffold_41_000045.1	indv_1	139.819897015167	leaves	male	ptgs
_scaffold_41_000091.1	indv_1	52.1772465875962	leaves	male	ptgs
_scaffold_41_000046.1	indv_1	35.1340892184348	leaves	male	ptgs
_scaffold_41_000088.1	indv_1	19.0856280051037	leaves	male	ptgs
_scaffold_41_000049.1	indv_1	60.6844063573129	leaves	male	ptgs
_scaffold_41_000087.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000055.1	indv_1	74.002511651973	leaves	male	ptgs
_scaffold_41_000082.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000081.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000080.1	indv_1	32.0081886335593	leaves	male	ptgs
_scaffold_41_000068.1	indv_1	0	leaves	male	ptgs
_scaffold_41_000069.1	indv_1	0	leaves	male	ptgs
_scaffold_12_000002.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000003.1	indv_2	129.035350975118	leaves	male	ptgs
_scaffold_12_000518.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000516.1	indv_2	25.5888912277135	leaves	male	ptgs
_scaffold_12_000015.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_12_000016.1	indv_2	16.9657854167306	leaves	male	ptgs
_scaffold_12_000020.1	indv_2	28.9604459249084	leaves	male	ptgs
_scaffold_12_000022.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000023.1	indv_2	55.4294751517241	leaves	male	ptgs
_scaffold_12_000497.1	indv_2	28.1477803504849	leaves	male	ptgs
_scaffold_12_000490.1	indv_2	157.627569962715	leaves	male	ptgs
_chr6_001891.1_1	indv_2	13.7465904037252	leaves	male	ptgs
_scaffold_12_000045.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000046.1	indv_2	94.9719001138498	leaves	male	ptgs
_scaffold_12_000487.1	indv_2	23.7033939793557	leaves	male	ptgs
_scaffold_12_000486.1	indv_2	345.14540191666	leaves	male	ptgs
_scaffold_12_000485.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000484.1	indv_2	92.6494337555146	leaves	male	ptgs
_scaffold_12_000050.1	indv_2	44.2322262650477	leaves	male	ptgs
_scaffold_12_000481.1	indv_2	62.6144501674052	leaves	male	ptgs
_scaffold_12_000051.1	indv_2	65.0079689046913	leaves	male	ptgs
_scaffold_12_000052.1	indv_2	41.0100111066667	leaves	male	ptgs
_scaffold_12_000479.1	indv_2	149.422791435021	leaves	male	ptgs
_scaffold_12_000058.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_12_000063.1	indv_2	49.5867633117351	leaves	male	ptgs
_scaffold_12_000470.1	indv_2	100.990824045376	leaves	male	ptgs
_scaffold_12_000066.1	indv_2	34.5576709253478	leaves	male	ptgs
_scaffold_12_000071.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000467.1	indv_2	39.177852736221	leaves	male	ptgs
_scaffold_12_000072.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000464.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000463.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000460.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000076.1	indv_2	50.4314397946188	leaves	male	ptgs
_scaffold_12_000077.1	indv_2	34.2949967488667	leaves	male	ptgs
_scaffold_12_000458.1	indv_2	124.84661514746	leaves	male	ptgs
_scaffold_12_000455.1	indv_2	136.360358142349	leaves	male	ptgs
_scaffold_12_000454.1	indv_2	281.477803504849	leaves	male	ptgs
_scaffold_12_000088.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000105.1	indv_2	50.4618238407657	leaves	male	ptgs
_scaffold_12_000442.1	indv_2	161.578135625941	leaves	male	ptgs
_scaffold_12_000441.1	indv_2	13.1560277725092	leaves	male	ptgs
_scaffold_12_000439.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000438.1	indv_2	18.5052157971702	leaves	male	ptgs
_scaffold_12_000124.1	indv_2	14.2356590278314	leaves	male	ptgs
_scaffold_12_000437.1	indv_2	31.5856771871854	leaves	male	ptgs
_scaffold_12_000126.1	indv_2	6.25506230010776	leaves	male	ptgs
_scaffold_12_000436.1	indv_2	9.16439360248346	leaves	male	ptgs
_scaffold_12_000127.1	indv_2	70.8640604350866	leaves	male	ptgs
_scaffold_12_000424.1	indv_2	78.0873906497323	leaves	male	ptgs
_scaffold_12_000134.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000137.1	indv_2	45.2468992549851	leaves	male	ptgs
_scaffold_12_000138.1	indv_2	39.7380428477434	leaves	male	ptgs
_scaffold_12_000416.1	indv_2	27.8242426453069	leaves	male	ptgs
_scaffold_12_000147.1	indv_2	69.4014055202432	leaves	male	ptgs
_scaffold_12_000148.1	indv_2	37.5303738006465	leaves	male	ptgs
_scaffold_12_000405.1	indv_2	111.688948954809	leaves	male	ptgs
_scaffold_12_000162.1	indv_2	47.0877981846621	leaves	male	ptgs
_scaffold_12_000400.1	indv_2	109.972723229801	leaves	male	ptgs
_scaffold_12_000398.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000163.1	indv_2	33.704066710342	leaves	male	ptgs
_scaffold_12_000396.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000393.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_12_000392.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_12_000165.1	indv_2	27.2781741282748	leaves	male	ptgs
_scaffold_12_000169.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000172.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000381.1	indv_2	30.3699735360495	leaves	male	ptgs
_scaffold_12_000378.1	indv_2	9.52694104170258	leaves	male	ptgs
_scaffold_12_000174.1	indv_2	44.6417217578642	leaves	male	ptgs
_scaffold_12_000179.1	indv_2	46.6336255894198	leaves	male	ptgs
_scaffold_12_000375.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_12_000181.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000365.1	indv_2	28.8023798935194	leaves	male	ptgs
_scaffold_12_000185.1	indv_2	35.8986184180097	leaves	male	ptgs
_scaffold_12_000360.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_12_000359.1	indv_2	21.2744851486223	leaves	male	ptgs
_scaffold_12_000358.1	indv_2	202.188281390807	leaves	male	ptgs
_scaffold_12_000357.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000354.1	indv_2	140.738901752425	leaves	male	ptgs
_scaffold_12_000191.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000192.1	indv_2	21.6712999158601	leaves	male	ptgs
_scaffold_12_000193.1	indv_2	35.6996238591516	leaves	male	ptgs
_scaffold_12_000195.1	indv_2	9.10663481927453	leaves	male	ptgs
_scaffold_12_000344.1	indv_2	48.0388784648276	leaves	male	ptgs
_scaffold_12_000335.1	indv_2	12.7119008034448	leaves	male	ptgs
_scaffold_12_000330.1	indv_2	19.0538820834052	leaves	male	ptgs
_scaffold_12_000207.1	indv_2	77.0464816648193	leaves	male	ptgs
_scaffold_12_000321.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000316.1	indv_2	119.319674473769	leaves	male	ptgs
_scaffold_12_000314.1	indv_2	40.6010407479722	leaves	male	ptgs
_scaffold_12_000309.1	indv_2	97.8792148720862	leaves	male	ptgs
_scaffold_12_000308.1	indv_2	47.0987611805143	leaves	male	ptgs
_scaffold_12_000222.1	indv_2	43.2627528126631	leaves	male	ptgs
_scaffold_12_000225.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000238.1	indv_2	5.91103387360183	leaves	male	ptgs
_scaffold_12_000239.1	indv_2	197.689061996429	leaves	male	ptgs
_scaffold_12_000243.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_12_000245.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000253.1	indv_2	0	leaves	male	ptgs
_scaffold_12_000283.1	indv_2	168.886682102909	leaves	male	ptgs
_scaffold_12_000282.1	indv_2	15.6978005800781	leaves	male	ptgs
_scaffold_12_000255.1	indv_2	19.0538820834052	leaves	male	ptgs
_scaffold_12_000279.1	indv_2	21.6134741976938	leaves	male	ptgs
_scaffold_12_000276.1	indv_2	61.6186366411761	leaves	male	ptgs
_scaffold_1_004171.1	indv_2	29.3715968874625	leaves	male	ptgs
_scaffold_1_004169.1	indv_2	21.4518326019114	leaves	male	ptgs
_scaffold_1_000006.1	indv_2	18.985953805033	leaves	male	ptgs
_scaffold_1_004167.1	indv_2	27.0511135835829	leaves	male	ptgs
_scaffold_1_000011.1	indv_2	26.5818929768487	leaves	male	ptgs
_scaffold_1_000022.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000023.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000024.1	indv_2	188.634339521574	leaves	male	ptgs
_scaffold_1_004162.1	indv_2	123.850233542134	leaves	male	ptgs
_scaffold_1_000026.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004158.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004153.1	indv_2	34.1982378090003	leaves	male	ptgs
_scaffold_1_000027.1	indv_2	93.8732019749169	leaves	male	ptgs
_scaffold_1_004141.1	indv_2	40.2983406319307	leaves	male	ptgs
_scaffold_1_004140.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000034.1	indv_2	124.238478788347	leaves	male	ptgs
_scaffold_1_000043.1	indv_2	54.9863616149007	leaves	male	ptgs
_scaffold_1_000050.1	indv_2	73.5343926859558	leaves	male	ptgs
_scaffold_1_000054.1	indv_2	53.9499123384294	leaves	male	ptgs
_scaffold_1_000056.1	indv_2	17.6773499785654	leaves	male	ptgs
_scaffold_1_000060.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004108.1	indv_2	0	leaves	male	ptgs
_scaffold_1_004105.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000065.1	indv_2	119.855064718194	leaves	male	ptgs
_scaffold_1_000066.1	indv_2	86.5029347356365	leaves	male	ptgs
_scaffold_1_004102.1	indv_2	24.1266688718442	leaves	male	ptgs
_scaffold_1_000071.1	indv_2	72.6517033370624	leaves	male	ptgs
_scaffold_1_000078.1	indv_2	86.4071396805583	leaves	male	ptgs
_scaffold_1_004095.1	indv_2	500.12385761311	leaves	male	ptgs
_scaffold_1_000079.1	indv_2	112.59112140194	leaves	male	ptgs
_scaffold_1_000087.1	indv_2	221.853957965139	leaves	male	ptgs
_scaffold_1_000089.1	indv_2	197.034462453394	leaves	male	ptgs
_scaffold_1_000091.1	indv_2	35.2656098644006	leaves	male	ptgs
_scaffold_1_004089.1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_004088.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000092.1	indv_2	101.197972212458	leaves	male	ptgs
_scaffold_1_000094.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000095.1	indv_2	50.7320128259996	leaves	male	ptgs
_scaffold_1_004087.1	indv_2	0	leaves	male	ptgs
_scaffold_1_002220.1_1	indv_2	56.2955607009698	leaves	male	ptgs
_scaffold_1_000096.1	indv_2	21.3534885417472	leaves	male	ptgs
_scaffold_1_004084.1	indv_2	49.4937834440403	leaves	male	ptgs
_scaffold_1_004082.1	indv_2	50.78410720577	leaves	male	ptgs
_scaffold_1_004079.1	indv_2	144.257374296235	leaves	male	ptgs
_scaffold_1_004078.1	indv_2	68.9178837280931	leaves	male	ptgs
_scaffold_1_004076.1	indv_2	18.7651869003233	leaves	male	ptgs
_scaffold_1_004075.1	indv_2	0	leaves	male	ptgs
_scaffold_1_000100.1	indv_2	11.0486614459847	leaves	male	ptgs
_scaffold_1_004073.1	indv_2	56.2955607009698	leaves	male	ptgs
